,datetime,mkt_value,margin,pnl,cash,net_asset,net_value
146,2007-08-01,18773501.250000004,9386750.625000002,-288298.5600000005,138387.59500000253,9525138.220000004,0.9525138220000005
147,2007-08-02,15819991.54,7909995.77,97169.95999999932,1712312.4100000039,9622308.180000003,0.9622308180000003
148,2007-08-03,13889565.82,6944782.91,54821.620000000345,2732346.8900000043,9677129.800000004,0.9677129800000005
149,2007-08-06,12201576.469999999,6100788.234999999,-180387.44999999925,3395954.115000006,9496742.350000005,0.9496742350000005
150,2007-08-07,10570263.76,5285131.88,-204408.85999999894,4007201.610000006,9292333.490000006,0.9292333490000005
151,2007-08-08,9292305.76,4646152.88,-57825.420000000624,4588355.190000006,9234508.070000006,0.9234508070000006
152,2007-08-09,9234489.05,4617244.525,1091687.2900000005,5708950.8350000065,10326195.360000007,1.0326195360000008
153,2007-08-10,10326171.39,5163085.695,260798.47999999905,5423908.145000005,10586993.840000005,1.0586993840000005
154,2007-08-13,10586976.870000001,5293488.4350000005,-654340.8399999999,4639164.565000005,9932653.000000006,0.9932653000000006
155,2007-08-14,9932629.71,4966314.855,424884.06999999983,5391222.215000005,10357537.070000006,1.0357537070000007
156,2007-08-15,10357517.399999999,5178758.699999999,102621.66000000015,5281400.030000007,10460158.730000006,1.0460158730000007
157,2007-08-16,10460132.52,5230066.26,104418.36000000034,5334510.8300000075,10564577.090000007,1.0564577090000007
158,2007-08-17,10564564.120000001,5282282.0600000005,136671.080000001,5418966.110000009,10701248.17000001,1.0701248170000008
159,2007-08-20,10701211.120000001,5350605.5600000005,-462784.5600000005,4887858.050000008,10238463.610000009,1.0238463610000008
160,2007-08-21,10238431.239999998,5119215.619999999,-142414.94000000088,4976833.050000008,10096048.670000007,1.0096048670000006
161,2007-08-22,10096037.919999998,5048018.959999999,-230103.5799999996,4817926.130000008,9865945.090000007,0.9865945090000008
162,2007-08-23,9865926.64,4932963.32,34750.36000000127,4967732.130000008,9900695.450000009,0.9900695450000009
163,2007-08-24,9900669.5,4950334.75,-260788.59999999916,4689572.100000009,9639906.850000009,0.9639906850000008
164,2007-08-27,9639886.07,4819943.035,251914.59999999963,5071878.415000008,9891821.450000009,0.9891821450000009
165,2007-08-28,9891799.28,4945899.64,710819.3099999991,5656741.120000008,10602640.760000007,1.0602640760000008
166,2007-08-29,10602607.44,5301303.72,-201947.55999999912,5099389.480000009,10400693.200000009,1.0400693200000009
167,2007-08-30,10400665.84,5200332.92,144112.06999999995,5344472.350000009,10544805.270000009,1.0544805270000008
168,2007-08-31,10544795.46,5272397.73,-231726.62999999954,5040680.910000009,10313078.64000001,1.031307864000001
169,2007-09-04,10313068.56,5156534.28,-255543.74000000022,4901000.620000009,10057534.90000001,1.005753490000001
170,2007-09-05,10057510.73,5028755.365,255492.26000000047,5284271.795000009,10313027.16000001,1.031302716000001
171,2007-09-06,10312999.65,5156499.825,-70763.65999999922,5085763.675000011,10242263.500000011,1.024226350000001
172,2007-09-07,10242249.3,5121124.65,364153.82000000076,5485292.670000011,10606417.320000011,1.0606417320000012
173,2007-09-10,10606373.95,5303186.975,179736.69999999925,5482967.045000011,10786154.02000001,1.0786154020000012
174,2007-09-11,10786137.63,5393068.815,-226220.2899999991,5166864.915000011,10559933.730000012,1.055993373000001
175,2007-09-12,10559913.829999998,5279956.914999999,100906.37999999942,5380883.1950000115,10660840.11000001,1.0660840110000012
176,2007-09-13,10660810.77,5330405.385,-106497.9599999995,5223936.765000012,10554342.150000012,1.0554342150000011
177,2007-09-14,10554327.86,5277163.93,-15003.479999999516,5262174.740000013,10539338.670000013,1.0539338670000014
178,2007-09-17,10539299.280000001,5269649.640000001,143027.45000000112,5412716.4800000135,10682366.120000014,1.0682366120000013
179,2007-09-18,10682335.76,5341167.88,-698512.46,4642685.780000015,9983853.660000015,0.9983853660000015
180,2007-09-19,9983850.66,4991925.33,-261818.59999999963,4730109.730000015,9722035.060000015,0.9722035060000015
181,2007-09-20,9722017.469999999,4861008.734999999,150735.88000000035,5011762.205000017,9872770.940000016,0.9872770940000016
