,datetime,mkt_value,margin,pnl,cash,net_asset,net_value
98,2007-05-23,9510022.5,4755011.25,-34560.820000000764,4720469.1099999845,9475480.359999985,0.9475480359999985
99,2007-05-24,9475469.38,4737734.69,236843.19000000088,4974588.859999985,9712323.549999986,0.9712323549999986
100,2007-05-25,9712319.459999999,4856159.7299999995,-101416.66000000131,4754747.159999984,9610906.889999984,0.9610906889999984
101,2007-05-29,9610887.84,4805443.92,-70039.70999999973,4735423.259999985,9540867.179999985,0.9540867179999984
102,2007-05-30,9540858.28,4770429.14,-64885.91999999969,4705552.119999985,9475981.259999985,0.9475981259999985
103,2007-05-31,9475967.62,4737983.81,10056.239999999641,4748053.6899999855,9486037.499999985,0.9486037499999985
104,2007-06-01,9486025.120000001,4743012.5600000005,25926.04000000097,4768950.979999986,9511963.539999986,0.9511963539999986
105,2007-06-04,9511950.78,4755975.39,27382.369999998366,4783370.519999986,9539345.909999985,0.9539345909999986
106,2007-06-05,9539330.78,4769665.39,84383.00000000128,4854063.519999987,9623728.909999987,0.9623728909999987
107,2007-06-06,9623715.66,4811857.83,76167.16000000038,4888038.239999987,9699896.069999987,0.9699896069999987
108,2007-06-07,9699871.34,4849935.67,351075.2699999991,5201035.669999987,10050971.339999987,1.0050971339999988
109,2007-06-08,10050949.6,5025474.8,-37767.059999999125,4987729.479999988,10013204.279999988,1.0013204279999988
110,2007-06-11,10013195.31,5006597.655,-185570.7999999998,4821035.824999989,9827633.47999999,0.982763347999999
111,2007-06-12,9827622.74,4913811.37,120790.50999999931,5034612.619999989,9948423.989999989,0.9948423989999989
112,2007-06-13,9948416.05,4974208.025,-118275.58999999985,4855940.374999989,9830148.39999999,0.983014839999999
113,2007-06-14,9830137.96,4915068.98,-111234.56999999937,4803844.84999999,9718913.82999999,0.9718913829999991
114,2007-06-15,9718898.08,4859449.04,-111126.79000000004,4748337.999999992,9607787.039999992,0.9607787039999992
115,2007-06-18,9607771.86,4803885.93,33262.919999999925,4837164.029999992,9641049.959999992,0.9641049959999991
116,2007-06-19,9641034.27,4820517.135,-143644.93000000063,4676887.89499999,9497405.02999999,0.949740502999999
117,2007-06-20,9497389.49,4748694.745,342206.42000000086,5090916.704999992,9839611.449999992,0.9839611449999992
118,2007-06-21,9839599.2,4919799.6,130886.20999999996,5050698.059999993,9970497.659999993,0.9970497659999993
119,2007-06-22,9970482.65,4985241.325,228234.23999999976,5213490.574999993,10198731.899999993,1.0198731899999993
120,2007-06-25,10198723.950000001,5099361.975000001,165605.40000000037,5264975.324999993,10364337.299999993,1.0364337299999993
121,2007-06-26,10364325.33,5182162.665,283729.679999999,5465904.314999993,10648066.979999993,1.0648066979999993
122,2007-06-27,10648047.1,5324023.55,-477172.68000000017,4846870.7499999935,10170894.299999993,1.0170894299999993
123,2007-06-28,10170877.24,5085438.62,15144.180000000866,5100599.859999995,10186038.479999995,1.0186038479999995
124,2007-06-29,10186034.04,5093017.02,365366.6599999999,5458388.119999995,10551405.139999995,1.0551405139999994
125,2007-07-02,10551388.62,5275694.31,-236306.0399999991,5039404.789999996,10315099.099999996,1.0315099099999996
126,2007-07-03,10315080.719999999,5157540.359999999,-139736.28000000044,5017822.459999995,10175362.819999995,1.0175362819999996
127,2007-07-05,10175349.51,5087674.755,152149.0400000019,5239837.104999996,10327511.859999996,1.0327511859999996
128,2007-07-06,10327508.82,5163754.41,-141401.97999999998,5022355.469999995,10186109.879999995,1.0186109879999996
129,2007-07-09,10186101.469999999,5093050.734999999,51876.62999999919,5144935.774999995,10237986.509999994,1.0237986509999994
130,2007-07-10,10237984.74,5118992.37,504233.3300000001,5623227.469999994,10742219.839999994,1.0742219839999994
131,2007-07-11,10742215.89,5371107.945,21905.25000000093,5393017.144999996,10764125.089999996,1.0764125089999996
132,2007-07-12,10764115.54,5382057.77,-151962.0100000007,5230105.309999995,10612163.079999994,1.0612163079999994
133,2007-07-13,10612151.36,5306075.68,114744.72000000114,5420832.119999995,10726907.799999995,1.0726907799999996
134,2007-07-16,10726881.879999999,5363440.9399999995,124490.27000000048,5487957.129999997,10851398.069999997,1.0851398069999996
135,2007-07-17,10851396.7,5425698.35,92977.83000000007,5518677.549999997,10944375.899999997,1.0944375899999996
136,2007-07-18,10944362.47,5472181.235,256758.66000000108,5728953.324999998,11201134.559999999,1.120113456
137,2007-07-19,11201117.079999998,5600558.539999999,-41242.73000000045,5559333.289999999,11159891.829999998,1.1159891829999997
138,2007-07-20,11159877.600000001,5579938.800000001,273865.04000000097,5853818.069999998,11433756.87,1.1433756869999998
139,2007-07-23,11433754.09,5716877.045,-89855.01000000024,5627024.8149999995,11343901.86,1.1343901859999999
140,2007-07-24,11343888.3,5671944.15,367195.9300000011,6039153.640000001,11711097.790000001,1.171109779
141,2007-07-25,11711062.17,5855531.085,10688.999999999069,5866255.704999999,11721786.79,1.172178679
142,2007-07-26,11721768.770000001,5860884.385000001,720488.2799999998,6581390.684999998,12442275.069999998,1.2442275069999997
143,2007-07-27,12442252.11,6221126.055,213490.3199999996,6434639.334999999,12655765.389999999,1.2655765389999998
144,2007-07-30,12655730.540000001,6327865.2700000005,-244164.33000000077,6083735.789999998,12411601.059999999,1.241160106
145,2007-07-31,12411589.700000001,6205794.850000001,1141093.4400000009,7346899.649999999,13552694.5,1.35526945
146,2007-08-01,13552685.52,6776342.76,35293.61999999918,6811645.359999999,13587988.12,1.3587988119999999
147,2007-08-02,13587952.66,6793976.33,-365441.580000001,6428570.209999999,13222546.54,1.322254654
148,2007-08-03,13222519.52,6611259.76,931667.280000001,7542954.0600000005,14154213.82,1.4154213820000001
149,2007-08-06,14154192.4,7077096.2,-420080.52,6657037.100000001,13734133.3,1.37341333
150,2007-08-07,13734098.66,6867049.33,-683270.7199999997,6183813.250000002,13050862.580000002,1.3050862580000002
151,2007-08-08,13050842.17,6525421.085,-89579.33000000007,6435862.165000002,12961283.250000002,1.2961283250000002
152,2007-08-09,12961257.600000001,6480628.800000001,1533251.0300000021,8013905.480000004,14494534.280000005,1.4494534280000004
153,2007-08-10,14494515.489999998,7247257.744999999,366049.1599999992,7613325.695000006,14860583.440000005,1.4860583440000006
154,2007-08-13,14860549.059999999,7430274.529999999,-918477.209999999,6511831.700000007,13942106.230000006,1.3942106230000006
155,2007-08-14,13942076.120000001,6971038.0600000005,596394.1600000001,7567462.330000006,14538500.390000006,1.4538500390000006
156,2007-08-15,14538470.62,7269235.31,144046.31999999937,7413311.400000005,14682546.710000005,1.4682546710000004
157,2007-08-16,14682532.2,7341266.1,146568.30000000075,7487848.910000006,14829115.010000005,1.4829115010000005
158,2007-08-17,14829095.200000001,7414547.600000001,191840.4800000023,7606407.890000007,15020955.490000008,1.5020955490000008
159,2007-08-20,15020943.469999999,7510471.734999999,-649594.2000000002,6860889.555000007,14371361.290000007,1.4371361290000007
160,2007-08-21,14371355.2,7185677.6,-199903.19000000134,6985780.500000006,14171458.100000005,1.4171458100000005
161,2007-08-22,14171434.87,7085717.435,-322988.95999999996,6762751.705000005,13848469.140000004,1.3848469140000004
162,2007-08-23,13848451.02,6924225.51,48777.580000000075,6973021.210000005,13897246.720000004,1.3897246720000005
163,2007-08-24,13897223.66,6948611.83,-366059.76999999816,6582575.120000007,13531186.950000007,1.3531186950000007
164,2007-08-27,13531179.809999999,6765589.904999999,353604.0,7119201.045000007,13884790.950000007,1.3884790950000008
165,2007-08-28,13884780.01,6942390.005,997752.8799999999,7940153.825000006,14882543.830000006,1.4882543830000006
166,2007-08-29,14882529.44,7441264.72,-283467.29000000074,7157811.820000005,14599076.540000005,1.4599076540000004
167,2007-08-30,14599050.66,7299525.33,202285.34000000078,7501836.550000006,14801361.880000006,1.4801361880000006
168,2007-08-31,14801353.56,7400676.78,-325266.7199999994,7075418.380000007,14476095.160000008,1.4476095160000007
169,2007-09-04,14476089.549999999,7238044.774999999,-358697.6400000006,6879352.745000008,14117397.520000007,1.4117397520000008
170,2007-09-05,14117369.93,7058684.965,358625.3600000001,7417337.915000007,14476022.880000006,1.4476022880000006
171,2007-09-06,14475999.53,7237999.765,-99328.4600000002,7138694.655000006,14376694.420000006,1.4376694420000005
172,2007-09-07,14376675.110000001,7188337.555000001,511150.1400000006,7699507.0050000055,14887844.560000006,1.4887844560000005
173,2007-09-10,14887829.05,7443914.525,252289.83999999845,7696219.875000004,15140134.400000004,1.5140134400000005
174,2007-09-11,15140097.23,7570048.615,-317538.2099999995,7252547.575000005,14822596.190000005,1.4822596190000006
175,2007-09-12,14822578.09,7411289.045,141638.5,7552945.645000005,14964234.690000005,1.4964234690000005
176,2007-09-13,14964204.059999999,7482102.029999999,-149487.3599999994,7332645.300000006,14814747.330000006,1.4814747330000007
177,2007-09-14,14814716.78,7407358.39,-21059.819999998435,7386329.120000008,14793687.510000007,1.4793687510000006
178,2007-09-17,14793663.620000001,7396831.8100000005,200762.25000000093,7597617.950000009,14994449.76000001,1.4994449760000008
179,2007-09-18,14994431.52,7497215.76,-980478.5599999996,6516755.440000011,14013971.20000001,1.401397120000001
180,2007-09-19,14013952.709999999,7006976.3549999995,-367506.00000000093,6639488.845000011,13646465.20000001,1.364646520000001
181,2007-09-20,13646437.36,6823218.68,211582.36000000127,7034828.880000012,13858047.560000012,1.385804756000001
182,2007-09-21,13858039.26,6929019.63,-508106.85999999894,6420921.070000012,13349940.700000012,1.3349940700000011
183,2007-09-24,13349912.6,6674956.3,-44003.63000000082,6630980.770000012,13305937.070000011,1.3305937070000011
184,2007-09-25,13305919.78,6652959.89,39008.5,6691985.680000012,13344945.570000011,1.334494557000001
185,2007-09-26,13344921.36,6672460.68,-229139.69999999972,6443345.1900000125,13115805.870000012,1.3115805870000012
186,2007-09-27,13115793.16,6557896.58,-105104.47000000183,6452804.82000001,13010701.40000001,1.3010701400000009
187,2007-09-28,13010694.62,6505347.31,306528.4499999988,6811882.540000009,13317229.850000009,1.331722985000001
188,2007-10-01,13317200.98,6658600.49,-259150.70999999903,6399478.65000001,13058079.14000001,1.305807914000001
189,2007-10-02,13058059.0,6529029.5,322805.49999999977,6851855.14000001,13380884.64000001,1.338088464000001
190,2007-10-03,13380868.7,6690434.35,106868.65000000014,6797318.940000011,13487753.29000001,1.348775329000001
191,2007-10-04,13487724.330000002,6743862.165000001,47267.71000000136,6791158.83500001,13535021.000000011,1.3535021000000012
192,2007-10-05,13535001.879999999,6767500.9399999995,-595110.1700000013,6172409.89000001,12939910.83000001,1.293991083000001
193,2007-10-08,12939896.75,6469948.375,129689.08000000194,6599651.535000011,13069599.910000011,1.3069599910000012
194,2007-10-09,13069586.88,6534793.44,-365449.12999999896,6169357.340000012,12704150.780000012,1.2704150780000012
195,2007-10-10,12704135.0,6352067.5,43690.68000000063,6395773.960000012,12747841.460000012,1.2747841460000011
196,2007-10-11,12747829.46,6373914.73,634421.4100000011,7008348.140000012,13382262.870000012,1.3382262870000012
197,2007-10-12,13382249.63,6691124.815,-126894.13999999966,6564243.915000011,13255368.730000012,1.3255368730000012
198,2007-10-15,13255336.93,6627668.465,600756.629999999,7228456.895000011,13856125.36000001,1.3856125360000011
199,2007-10-16,13856108.86,6928054.43,450517.3699999992,7378588.30000001,14306642.73000001,1.430664273000001
200,2007-10-17,14306615.739999998,7153307.869999999,-22068.41000000015,7131266.45000001,14284574.32000001,1.428457432000001
201,2007-10-18,14284561.280000001,7142280.640000001,-35759.509999998845,7106534.170000009,14248814.81000001,1.424881481000001
202,2007-10-19,14248808.440000001,7124404.220000001,823954.9999999981,7948365.590000007,15072769.810000008,1.5072769810000008
203,2007-10-22,15072762.02,7536381.01,-246343.580000001,7290045.220000008,14826426.230000008,1.4826426230000007
204,2007-10-23,14826406.889999999,7413203.444999999,-309442.32000000216,7103780.465000006,14516983.910000006,1.4516983910000005
205,2007-10-24,14516966.76,7258483.38,195084.84000000125,7453585.370000008,14712068.750000007,1.4712068750000007
206,2007-10-25,14712054.31,7356027.155,-41603.31999999937,7314438.275000007,14670465.430000007,1.4670465430000008
207,2007-10-26,14670450.68,7335225.34,-284197.9300000011,7051042.160000006,14386267.500000006,1.4386267500000005
208,2007-10-29,14386235.46,7193117.73,-66031.01000000024,7127118.760000005,14320236.490000006,1.4320236490000007
209,2007-10-30,14320215.16,7160107.58,560613.5799999998,7720742.490000006,14880850.070000006,1.4880850070000007
210,2007-10-31,14880840.0,7440420.0,-738431.0599999999,6701999.010000005,14142419.010000005,1.4142419010000005
211,2007-11-01,14142385.92,7071192.96,1201914.0,8273140.050000005,15344333.010000005,1.5344333010000006
212,2007-11-02,15344326.97,7672163.485,402151.6700000006,8074321.195000005,15746484.680000005,1.5746484680000006
213,2007-11-05,15746459.18,7873229.59,470968.8499999987,8344223.940000005,16217453.530000005,1.6217453530000006
214,2007-11-06,16217429.139999999,8108714.569999999,-415423.1000000001,7693315.860000006,15802030.430000005,1.5802030430000005
215,2007-11-07,15802006.16,7901003.08,1377309.7400000026,9278337.09000001,17179340.17000001,1.717934017000001
216,2007-11-08,17179316.07,8589658.035,-60410.770000000484,8529271.36500001,17118929.40000001,1.711892940000001
217,2007-11-09,17118902.32,8559451.16,694324.1499999994,9253802.390000008,17813253.55000001,1.7813253550000008
218,2007-11-12,17813209.18,8906604.59,111616.56000000052,9018265.520000007,17924870.110000007,1.7924870110000006
219,2007-11-13,17924837.48,8962418.74,-1097120.38,7865330.990000008,16827749.730000008,1.6827749730000008
220,2007-11-14,16827722.97,8413861.485,227700.419999999,8641588.665000007,17055450.150000006,1.7055450150000007
221,2007-11-15,17055432.08,8527716.04,892061.3700000001,9419795.480000008,17947511.520000007,1.7947511520000008
222,2007-11-16,17947497.64,8973748.82,-102649.11999999918,8871113.580000006,17844862.400000006,1.7844862400000006
223,2007-11-19,17844854.090000004,8922427.045000002,345198.04000000004,9267633.395000003,18190060.440000005,1.8190060440000004
224,2007-11-20,18190032.92,9095016.46,-148957.15000000037,8946086.830000006,18041103.290000007,1.8041103290000007
225,2007-11-21,18041077.58,9020538.79,267245.0,9287809.500000007,18308348.290000007,1.8308348290000007
226,2007-11-23,18308320.64,9154160.32,-455392.5200000014,8698795.450000003,17852955.770000003,1.7852955770000003
227,2007-11-26,17852905.740000002,8926452.870000001,492625.6600000011,9419128.560000002,18345581.430000003,1.8345581430000004
228,2007-11-27,18345564.37,9172782.185,-207208.72000000067,8965590.525,18138372.71,1.8138372710000001
229,2007-11-28,18138357.06,9069178.53,-1185776.3000000003,7883417.880000001,16952596.41,1.695259641
230,2007-11-29,16952570.3,8476285.15,34271.20999999973,8510582.47,16986867.62,1.6986867620000001
231,2007-11-30,16986854.5,8493427.25,-176119.99999999988,8317320.370000001,16810747.62,1.6810747620000002
232,2007-12-03,16810723.509999998,8405361.754999999,34667.050000000745,8440052.915000003,16845414.67,1.684541467
233,2007-12-04,16845377.69,8422688.845,208304.62000000163,8631030.445000002,17053719.290000003,1.7053719290000002
234,2007-12-05,17053704.71,8526852.355,-496536.42000000086,8030330.515000001,16557182.870000001,1.655718287
235,2007-12-06,16557143.399999999,8278571.699999999,-720480.8500000006,7558130.32,15836702.02,1.583670202
236,2007-12-07,15836673.97,7918336.985,199450.5500000026,8117815.585000002,16036152.570000002,1.6036152570000002
237,2007-12-10,16036118.51,8018059.255,-162733.1800000011,7855360.135000001,15873419.39,1.587341939
238,2007-12-11,15873393.86,7936696.93,576128.6199999992,8512851.08,16449548.01,1.644954801
239,2007-12-12,16449533.26,8224766.63,-143543.0400000019,8081238.339999999,16306004.969999999,1.6306004969999999
240,2007-12-13,16305984.9,8152992.45,218613.56000000052,8371626.079999999,16524618.53,1.652461853
241,2007-12-14,16524599.36,8262299.68,369202.73999999836,8631521.589999996,16893821.269999996,1.6893821269999996
242,2007-12-17,16893789.46,8446894.73,502028.2700000005,8948954.809999995,17395849.539999995,1.7395849539999995
243,2007-12-18,17395826.57,8697913.285,-493619.3900000015,8204316.864999995,16902230.149999995,1.6902230149999995
244,2007-12-19,16902198.11,8451099.055,-115640.08000000194,8335491.014999993,16786590.069999993,1.6786590069999994
245,2007-12-20,16786567.17,8393283.585,-248862.63999999873,8144443.844999993,16537727.429999994,1.6537727429999993
246,2007-12-21,16537701.36,8268850.68,-533237.0300000021,7735639.719999991,16004490.399999991,1.600449039999999
247,2007-12-24,16004457.9,8002228.95,-167512.2600000007,7834749.189999989,15836978.13999999,1.5836978139999989
248,2007-12-26,15836969.12,7918484.56,-11157.720000001136,7907335.859999989,15825820.419999989,1.582582041999999
249,2007-12-27,15825796.82,7912898.41,410137.35999999987,8323059.369999988,16235957.779999988,1.6235957779999988
250,2007-12-28,16235932.419999998,8117966.209999999,134470.19999999995,8252461.769999988,16370427.979999987,1.6370427979999986
251,2007-12-31,16370413.170000002,8185206.585000001,308455.2300000031,8493676.624999989,16678883.20999999,1.667888320999999
252,2008-01-02,16678867.34,8339433.67,101511.44999999739,8440960.989999989,16780394.65999999,1.6780394659999989
253,2008-01-03,16780378.869999997,8390189.434999999,-21537.870000001043,8368667.354999989,16758856.789999988,1.6758856789999987
254,2008-01-04,16758827.190000001,8379413.595000001,474717.65000000224,8854160.84499999,17233574.43999999,1.723357443999999
255,2008-01-07,17233549.11,8616774.555,-306588.33000000194,8310211.5549999885,16926986.10999999,1.6926986109999989
